Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
7/5/2010,"1,208.0",964.0,"105,989.9",799.5,"1,289.1","1,284.0","56,504.2","8,185.2","1,887.8","4,529.7","10,944,480.0","4,437.0","39,193.6","23,063,740.0","6,877.1","1,477,444.2","37,635.2","9,341.3","1,442.3"
7/6/2010,"1,195.0",944.9,"104,472.9",785.2,"1,254.7","1,263.7","56,051.5","8,102.2","1,858.9","4,481.0","10,826,700.0","4,389.2","38,765.8","22,812,550.0","6,803.9","1,461,126.4","37,008.5","9,095.7","1,398.9"
7/7/2010,"1,193.3",944.6,"104,146.9",784.9,"1,255.1","1,257.9","56,106.6","8,086.9","1,859.1","4,475.3","10,822,777.5","4,382.8","38,744.8","22,779,142.5","6,794.4","1,459,129.8","37,068.3","9,087.0","1,390.2"
7/8/2010,"1,193.5",941.2,"105,696.4",787.3,"1,242.9","1,254.4","55,927.4","8,087.3","1,851.6","4,475.9","10,819,077.5","4,383.7","38,687.3","22,789,882.5","6,800.0","1,443,418.8","36,826.1","9,039.7","1,365.9"
7/9/2010,"1,208.8",956.8,"106,956.2",800.0,"1,247.0","1,278.2","56,406.3","8,187.5","1,876.3","4,533.1","10,933,143.8","4,439.5","39,078.9","23,081,081.3","6,886.9","1,445,544.0","37,344.3","9,172.5","1,381.7"
7/12/2010,"1,205.5",957.9,"106,716.9",799.6,"1,249.0","1,281.2","56,375.2","8,162.6","1,873.8","4,520.3","10,906,158.5","4,427.8","39,034.1","23,009,981.3","6,867.7","1,448,890.3","37,113.7","9,180.4","1,379.2"
7/13/2010,"1,216.0",959.8,"107,105.3",801.6,"1,253.8","1,281.8","56,841.9","8,234.8","1,884.0","4,559.7","11,010,880.0","4,466.3","39,349.7","23,219,520.0","6,927.2","1,474,217.4","37,285.3","9,181.4","1,385.7"
7/14/2010,"1,207.0",948.2,"106,777.3",790.6,"1,246.2","1,273.4","56,366.9","8,176.8","1,861.7","4,525.9","10,920,332.5","4,433.2","39,016.3","23,023,525.0","6,876.3","1,451,236.3","36,907.9","9,094.3","1,367.6"
7/15/2010,"1,208.0",936.9,"105,639.6",785.8,"1,258.1","1,258.9","56,310.9","8,188.4","1,855.2","4,530.5","10,920,320.0","4,436.9","38,952.0","23,066,760.0","6,881.3","1,452,559.5","36,750.4","9,122.5","1,376.6"
7/16/2010,"1,189.3",918.2,"102,769.0",775.0,"1,252.0","1,246.7","55,633.1","8,057.2","1,829.8","4,460.2","10,759,144.8","4,368.0","38,341.4","22,705,755.6","6,774.5","1,431,202.9","36,203.0","9,020.5","1,362.3"
7/19/2010,"1,181.0",910.7,"102,363.2",776.4,"1,246.4","1,242.4","55,642.8","8,004.8","1,818.5","4,428.8","10,699,860.0","4,337.8","38,128.6","22,551,195.0","6,729.3","1,435,682.5","36,018.7","9,050.2","1,361.9"
7/20/2010,"1,183.0",918.2,"102,944.6",776.2,"1,249.7","1,239.8","56,021.0","8,018.5","1,815.4","4,436.5","10,703,192.5","4,345.0","38,216.8","22,586,427.5","6,740.7","1,426,520.4","36,082.7","9,011.7","1,350.5"
7/21/2010,"1,191.5",929.6,"103,875.0",783.3,"1,242.0","1,252.1","56,197.1","8,074.7","1,822.2","4,468.7","10,798,564.5","4,376.2","38,491.4","22,754,671.3","6,790.4","1,435,102.1","36,273.1","8,979.7","1,350.8"
7/22/2010,"1,199.5",929.3,"104,434.5",786.1,"1,246.3","1,250.1","56,526.4","8,132.6","1,819.9","4,498.7","10,855,475.0","4,405.6","38,713.9","22,905,652.0","6,839.5","1,444,138.0","36,402.1","8,935.9","1,344.4"
7/23/2010,"1,190.5",928.8,"103,918.7",772.9,"1,237.3","1,254.1","55,876.1","8,071.9","1,814.2","4,464.1","10,768,072.5","4,372.7","38,387.7","22,735,573.8","6,788.2","1,427,468.8","36,232.9","8,869.4","1,331.6"
7/26/2010,"1,183.5",914.9,"103,248.5",764.9,"1,221.0","1,240.1","55,683.7","8,023.5","1,796.1","4,438.5","10,691,739.0","4,346.8","38,162.0","22,600,116.0","6,749.6","1,409,725.9","35,850.6","8,714.6","1,316.8"
7/27/2010,"1,168.0",899.5,"102,620.5",750.9,"1,207.6","1,240.7","54,493.0","7,917.4","1,767.2","4,380.2","10,529,520.0","4,289.9","37,609.6","22,302,960.0","6,660.8","1,379,933.5","35,316.8","8,563.1","1,294.4"
7/28/2010,"1,157.0",889.0,"101,295.3",740.7,"1,199.9","1,221.8","54,101.3","7,842.1","1,749.7","4,339.1","10,418,206.5","4,249.5","37,313.3","22,069,775.0","6,598.4","1,370,061.4","34,960.8","8,502.2","1,295.6"
7/29/2010,"1,162.5",888.4,"101,265.4",744.6,"1,201.5","1,209.3","54,099.8","7,877.2","1,757.1","4,359.7","10,449,712.5","4,269.8","37,479.0","22,174,687.5","6,627.4","1,379,131.7","35,062.4","8,516.9","1,288.8"
7/30/2010,"1,169.0",897.3,"101,305.5",746.4,"1,204.0","1,223.1","54,247.4","7,920.0","1,761.1","4,383.9","10,460,796.5","4,293.7","37,729.5","22,298,675.0","6,664.5","1,383,014.6","35,426.5","8,538.1","1,291.4"
8/2/2010,"1,188.5",901.4,"102,757.7",747.7,"1,214.6","1,232.4","54,962.2","8,051.1","1,772.0","4,457.1","10,628,161.3","4,365.3","38,287.5","22,670,637.5","6,766.4","1,393,575.4","35,624.1","8,632.4","1,301.3"
8/3/2010,"1,187.5",898.2,"101,923.1",744.4,"1,216.2","1,233.1","54,820.9","8,042.9","1,775.7","4,453.4","10,616,843.8","4,361.6","38,237.5","22,675,312.5","6,757.5","1,391,215.4","35,319.6","8,643.4","1,300.2"
8/4/2010,"1,199.5",912.6,"103,522.8",755.5,"1,224.0","1,260.1","55,374.9","8,123.3","1,800.0","4,498.4","10,729,527.5","4,405.8","38,575.9","22,904,452.5","6,814.7","1,401,675.5","35,786.5","8,718.1","1,311.4"
8/5/2010,"1,192.5",906.5,"102,423.8",753.2,"1,212.0","1,249.4","55,075.6","8,075.5","1,792.5","4,472.1","10,662,738.8","4,380.1","38,267.3","22,773,768.8","6,767.4","1,391,110.6","35,637.3","8,653.0","1,307.5"
8/6/2010,"1,207.8",908.6,"102,803.7",756.1,"1,240.7","1,250.7","55,743.7","8,174.4","1,802.4","4,529.3","10,794,869.5","4,436.2","38,720.5","23,061,986.3","6,854.0","1,403,224.2","35,965.9","8,738.7","1,319.4"
8/9/2010,"1,203.0",908.3,"103,175.3",753.9,"1,235.3","1,257.1","55,488.4","8,140.8","1,793.0","4,511.4","10,750,008.0","4,418.6","38,441.8","22,971,285.0","6,822.8","1,395,539.9","35,987.7","8,656.3","1,314.0"
8/10/2010,"1,192.5",911.2,"102,358.2",757.6,"1,237.2","1,262.3","55,338.0","8,075.6","1,790.0","4,472.1","10,678,241.3","4,380.0","38,118.3","22,764,825.0","6,771.0","1,393,734.4","35,928.2","8,650.4","1,312.1"
8/11/2010,"1,205.5",934.5,"102,805.0",769.7,"1,260.0","1,274.4","56,302.9","8,167.3","1,835.0","4,520.7","10,816,951.5","4,427.6","38,494.6","23,019,022.5","6,858.1","1,425,262.4","36,637.8","8,798.0","1,339.2"
8/12/2010,"1,213.0",944.4,"104,251.3",778.4,"1,269.3","1,274.2","56,732.0","8,230.3","1,838.9","4,549.2","10,929,130.0","4,455.3","38,734.1","23,167,087.0","6,912.9","1,438,799.8","37,091.8","8,833.7","1,354.8"
8/13/2010,"1,214.3",951.5,"104,850.5",779.1,"1,260.5","1,278.4","56,784.4","8,251.7","1,842.2","4,553.7","10,900,929.4","4,459.8","38,774.0","23,173,961.3","6,920.0","1,437,489.7","37,086.8","8,888.9","1,354.3"
8/16/2010,"1,223.5",952.5,"104,425.7",780.6,"1,278.0","1,271.2","57,259.8","8,329.8","1,844.4","4,588.3","10,987,030.0","4,493.8","38,937.9","23,356,615.0","6,975.2","1,452,600.4","37,300.8","8,893.2","1,365.9"
8/17/2010,"1,226.0",952.6,"104,908.8",786.9,"1,266.9","1,278.5","57,186.8","8,327.1","1,838.0","4,598.1","11,009,480.0","4,504.4","38,901.0","23,415,374.0","6,983.3","1,442,021.1","37,290.0","8,905.1","1,356.4"
8/18/2010,"1,218.0",947.6,"103,956.3",781.1,"1,257.0","1,268.6","56,716.2","8,272.3","1,826.0","4,567.8","10,926,678.0","4,473.7","38,513.2","23,702,280.0","6,936.8","1,430,358.1","37,075.8","8,852.2","1,355.2"
8/19/2010,"1,233.5",958.7,"104,909.2",789.0,"1,279.6","1,269.9","57,437.9","8,375.7","1,859.5","4,625.7","11,061,411.3","4,530.5","38,910.8","24,047,082.5","7,023.4","1,446,525.4","37,552.1","8,961.3","1,377.4"
8/20/2010,"1,223.5",964.5,"104,902.9",788.9,"1,285.1","1,268.2","57,106.8","8,307.8","1,855.5","4,588.4","10,977,853.8","4,493.7","38,552.5","23,833,780.0","6,966.5","1,448,012.3","37,516.8","8,968.9","1,378.1"
8/23/2010,"1,226.0",968.7,"104,442.9",790.7,"1,288.2","1,275.1","57,217.4","8,337.2","1,870.3","4,598.4","10,994,155.0","4,502.9","38,600.6","23,888,610.0","6,985.7","1,448,886.6","37,634.2","9,015.6","1,373.0"
8/24/2010,"1,222.0",963.5,"102,641.9",790.8,"1,292.9","1,261.0","57,348.5","8,306.2","1,869.5","4,582.7","10,970,505.0","4,488.0","38,560.2","23,810,670.0","6,970.3","1,455,585.2","37,643.6","9,005.0","1,380.3"
8/25/2010,"1,237.5",980.0,"104,704.9",802.2,"1,318.0","1,274.4","58,044.9","8,413.3","1,896.9","4,640.6","11,107,800.0","4,545.2","38,962.7","24,112,687.5","7,058.1","1,480,050.0","38,328.5","9,134.1","1,408.7"
8/26/2010,"1,237.0",971.1,"104,687.3",793.9,"1,303.1","1,267.4","57,947.2","8,411.4","1,879.4","4,639.1","11,123,722.5","4,543.0","38,779.9","24,096,760.0","7,056.2","1,472,091.6","37,976.5","9,031.4","1,391.5"
8/27/2010,"1,235.0",971.0,"104,950.3",798.1,"1,310.0","1,269.9","57,933.8","8,395.8","1,878.5","4,631.6","11,133,525.0","4,536.0","38,698.7","24,057,800.0","7,044.8","1,477,368.8","37,921.0","9,055.6","1,380.4"
8/30/2010,"1,235.0",973.4,"104,623.0",798.1,"1,302.4","1,265.1","57,946.2","8,401.7","1,881.5","4,631.6","11,132,907.5","4,535.8","38,637.0","24,070,150.0","7,043.8","1,472,181.5","37,889.8","9,056.1","1,378.7"
8/31/2010,"1,246.0",980.4,"104,626.6",810.7,"1,328.7","1,263.4","58,611.8","8,482.0","1,897.5","4,672.7","11,257,610.0","4,576.2","38,993.6","24,290,770.0","7,109.2","1,493,829.3","38,354.4","9,190.2","1,399.9"
9/1/2010,"1,246.5",972.3,"105,397.8",806.2,"1,308.9","1,267.6","58,348.7","8,490.5","1,885.7","4,674.7","11,225,355.8","4,578.4","38,884.6","24,300,517.5","7,111.8","1,476,790.9","38,281.6","9,077.6","1,372.3"
9/2/2010,"1,248.5",973.3,"105,267.3",810.7,"1,313.4","1,264.3","58,336.2","8,500.3","1,885.2","4,682.1","11,252,106.3","4,585.7","38,922.0","24,339,507.5","7,123.3","1,474,041.4","38,325.1","9,026.7","1,370.5"
9/3/2010,"1,240.5",964.4,"104,630.0",803.5,"1,295.0","1,261.2","57,801.1","8,440.1","1,864.0","4,652.2","11,169,462.0","4,555.9","38,685.0","24,171,142.5","7,077.7","1,457,587.5","37,995.3","8,908.7","1,356.8"
9/6/2010,"1,249.0",969.8,"105,203.3",810.4,"1,292.7","1,264.9","58,116.0","8,477.5","1,876.6","4,684.1","11,242,873.5","4,587.6","38,900.1","24,336,765.0","7,121.8","1,462,766.2","38,259.4","9,018.3","1,362.6"
9/7/2010,"1,256.8",987.5,"105,227.7",821.1,"1,312.6","1,270.6","58,859.9","8,535.1","1,903.6","4,713.1","11,332,114.8","4,615.5","39,229.4","24,475,206.3","7,169.5","1,478,943.2","38,768.8","9,130.5","1,375.5"
9/8/2010,"1,255.0",984.7,"105,313.3",810.5,"1,301.2","1,267.1","58,546.4","8,526.8","1,902.1","4,706.6","11,304,412.5","4,609.6","38,930.1","24,459,950.0","7,160.4","1,471,801.3","38,682.9","9,082.1","1,366.1"
9/9/2010,"1,255.0",985.2,"105,125.1",811.0,"1,294.3","1,269.0","58,313.6","8,512.9","1,894.2","4,706.6","11,304,412.5","4,609.6","38,773.2","24,459,950.0","7,160.4","1,465,275.0","38,707.6","9,009.3","1,355.5"
9/10/2010,"1,246.5",979.5,"105,017.6",810.3,"1,287.1","1,274.1","57,918.6","8,437.8","1,874.9","4,674.1","11,227,848.8","4,578.5","38,435.8","24,294,285.0","7,111.9","1,453,107.4","38,500.6","8,939.6","1,345.4"
9/13/2010,"1,243.8",966.4,"104,213.8",805.9,"1,277.5","1,253.9","57,703.8","8,410.0","1,856.8","4,663.8","11,203,078.1","4,568.3","38,245.3","24,240,687.5","7,096.8","1,443,869.3","38,146.1","8,869.6","1,328.7"
9/14/2010,"1,265.5",975.2,"105,093.4",816.5,"1,296.3","1,259.7","58,782.5","8,537.4","1,887.8","4,745.3","11,362,924.5","4,648.1","38,983.7","24,664,595.0","7,220.8","1,470,194.6","38,732.6","8,964.0","1,346.5"
9/15/2010,"1,267.0",972.4,"108,505.9",810.3,"1,299.6","1,268.9","58,712.8","8,542.4","1,888.0","4,751.7","11,390,330.0","4,653.6","39,067.9","24,693,830.0","7,229.5","1,471,557.1","39,205.4","8,966.4","1,346.2"
9/16/2010,"1,272.5",971.3,"109,015.1",813.7,"1,306.2","1,289.6","58,719.5","8,557.3","1,904.4","4,771.9","11,430,231.3","4,673.8","39,231.2","24,801,025.0","7,259.6","1,481,889.6","39,842.2","9,087.4","1,356.6"
9/17/2010,"1,274.0",976.6,"109,379.3",814.9,"1,315.9","1,287.6","58,457.5","8,565.7","1,910.6","4,777.9","11,449,438.0","4,679.3","39,150.0","24,836,630.0","7,268.2","1,478,604.2","39,474.2","9,120.6","1,359.5"
9/20/2010,"1,279.3",977.7,"109,695.7",821.3,"1,315.7","1,285.3","58,455.3","8,589.3","1,908.7","4,797.6","11,485,106.5","4,698.7","39,336.9","24,938,978.8","7,298.1","1,485,656.8","39,742.1","9,101.8","1,348.6"
9/21/2010,"1,275.0",970.9,"108,795.7",820.4,"1,313.3","1,280.0","58,238.8","8,550.8","1,903.8","4,781.6","11,433,562.5","4,683.1","39,193.5","24,849,750.0","7,272.3","1,480,721.1","39,587.5","9,070.2","1,345.6"
9/22/2010,"1,293.5",964.5,"109,274.9",825.8,"1,330.0","1,274.4","58,964.2","8,674.9","1,921.4","4,850.8","11,586,526.3","4,751.0","39,639.3","25,210,315.0","7,376.1","1,502,206.0","40,089.4","9,086.4","1,352.0"
9/23/2010,"1,290.8",968.1,"108,803.8",821.2,"1,335.9","1,270.7","58,916.3","8,656.4","1,918.2","4,840.6","11,563,829.3","4,740.9","39,619.6","25,137,356.3","7,360.5","1,499,012.3","40,042.3","9,110.1","1,356.0"
9/24/2010,"1,297.0",962.5,"109,233.3",820.2,"1,331.6","1,275.2","58,695.7","8,698.3","1,915.2","4,864.4","11,612,689.5","4,763.9","39,837.4","25,278,530.0","7,396.1","1,498,294.3","39,891.5","9,097.2","1,352.5"
9/27/2010,"1,297.0",962.8,"109,239.8",819.1,"1,331.6","1,275.7","58,378.0","8,679.9","1,912.6","4,864.4","11,612,689.5","4,763.9","39,642.8","25,265,560.0","7,390.3","1,489,150.4","39,602.5","9,090.9","1,348.3"
9/28/2010,"1,294.0",955.3,"108,605.4",818.7,"1,335.6","1,264.6","58,430.6","8,657.6","1,898.7","4,853.0","11,585,829.0","4,752.3","39,538.2","25,220,060.0","7,374.6","1,483,311.9","39,385.7","9,049.7","1,341.0"
9/29/2010,"1,307.5",961.5,"109,359.3",827.6,"1,349.7","1,275.8","58,752.5","8,743.0","1,904.6","4,903.5","11,681,858.8","4,802.4","39,833.0","25,483,175.0","7,451.4","1,493,230.1","39,783.9","9,113.2","1,349.7"
9/30/2010,"1,307.0",957.4,"109,186.8",829.4,"1,340.8","1,276.9","58,730.0","8,745.4","1,890.5","4,901.6","11,664,975.0","4,800.5","39,667.4","25,453,825.0","7,440.8","1,490,306.8","39,953.7","9,115.4","1,349.9"
10/1/2010,"1,316.3",957.5,"109,623.9",832.5,"1,347.3","1,283.8","58,540.2","8,807.3","1,904.8","4,936.3","11,744,240.6","4,834.5","39,763.9","25,653,712.5","7,493.4","1,487,954.7","40,100.9","9,125.8","1,356.8"
10/4/2010,"1,313.5",960.1,"109,545.9",829.2,"1,342.7","1,278.1","58,555.8","8,788.9","1,910.2","4,926.0","11,727,584.8","4,824.5","39,648.0","25,609,966.3","7,481.7","1,474,206.5","40,032.8","9,230.8","1,358.0"
10/5/2010,"1,330.5",961.4,"110,511.3",835.6,"1,352.3","1,284.5","59,420.1","8,902.6","1,904.1","4,989.7","11,887,352.3","4,886.9","40,107.9","25,938,097.5","7,578.5","1,504,329.7","39,954.4","9,176.0","1,373.6"
10/6/2010,"1,346.5",969.4,"111,584.4",847.4,"1,360.2","1,297.0","59,912.5","9,009.7","1,913.1","5,049.7","12,014,819.5","4,945.7","40,307.5","26,243,285.0","7,669.7","1,505,454.1","40,184.8","9,244.5","1,380.2"
10/7/2010,"1,345.0",964.8,"110,693.5",843.7,"1,364.7","1,300.1","59,449.0","8,999.7","1,915.7","5,044.1","12,000,762.5","4,940.1","40,181.9","26,224,137.5","7,659.8","1,499,002.5","40,049.3","9,259.0","1,368.5"
10/8/2010,"1,341.5",962.9,"109,801.8",842.0,"1,363.8","1,289.8","59,596.1","8,948.6","1,901.6","5,031.0","11,982,948.8","4,927.3","40,291.9","26,155,896.3","7,639.8","1,502,882.2","40,053.2","9,186.3","1,363.9"
10/11/2010,"1,351.5",972.7,"110,924.4",849.7,"1,369.9","1,304.6","60,026.9","9,011.5","1,910.2","5,068.4","12,058,758.8","4,964.1","40,605.8","26,333,977.5","7,695.7","1,509,287.6","40,422.7","9,301.4","1,372.1"
10/12/2010,"1,348.5",974.7,"110,307.3",854.3,"1,363.8","1,294.1","60,230.7","8,999.1","1,913.2","5,056.9","12,055,590.0","4,953.0","40,441.5","26,262,037.5","7,690.5","1,525,894.9","40,589.2","9,272.2","1,371.1"
10/13/2010,"1,365.5",978.1,"111,697.9",862.2,"1,368.5","1,309.2","60,785.2","9,099.8","1,922.6","5,120.7","12,184,356.5","5,015.4","40,828.4","26,625,884.5","7,785.2","1,529,974.4","41,114.9","9,292.9","1,377.1"
10/14/2010,"1,373.3",975.0,"111,755.1",857.5,"1,377.4","1,309.2","60,567.2","9,133.2","1,928.5","5,149.8","12,252,823.1","5,043.9","40,950.3","26,774,941.9","7,827.5","1,525,612.0","41,252.4","9,295.5","1,379.1"
10/15/2010,"1,367.5",976.0,"111,246.1",854.0,"1,381.8","1,309.3","60,327.2","9,081.8","1,928.4","5,128.2","12,201,518.8","5,022.5","40,778.8","26,664,198.8","7,794.7","1,519,839.4","41,455.1","9,311.3","1,382.6"
10/18/2010,"1,367.3",978.9,"111,000.2",859.9,"1,386.0","1,305.5","60,658.0","9,084.1","1,934.9","5,127.3","12,213,644.3","5,022.1","40,867.1","26,657,956.9","7,812.5","1,530,157.7","41,544.6","9,395.3","1,378.9"
10/19/2010,"1,339.0",971.0,"109,557.0",851.5,"1,381.7","1,304.4","59,391.3","8,897.3","1,915.9","5,021.5","11,951,914.0","4,918.3","40,002.6","26,103,805.0","7,680.8","1,513,203.7","41,059.1","9,341.5","1,377.1"
10/20/2010,"1,339.0",958.6,"108,365.3",844.5,"1,372.0","1,284.4","59,377.9","8,906.9","1,906.2","5,021.4","11,960,617.5","4,917.6","40,062.9","26,077,025.0","7,712.0","1,508,986.0","41,079.8","9,264.5","1,359.0"
10/21/2010,"1,343.5",959.5,"109,078.7",852.1,"1,371.0","1,295.3","59,517.0","8,934.8","1,905.4","5,038.3","11,996,111.5","4,934.3","40,116.9","26,191,532.5","7,738.0","1,517,550.2","41,078.2","9,259.8","1,362.1"
10/22/2010,"1,322.5",949.8,"107,677.9",844.0,"1,356.9","1,290.3","58,970.3","8,806.5","1,885.8","4,959.6","11,819,182.5","4,857.2","39,595.6","25,768,912.5","7,616.3","1,485,464.9","40,135.9","9,187.9","1,349.4"
10/25/2010,"1,337.5",956.8,"107,795.8",850.7,"1,362.0","1,299.3","59,324.8","8,905.2","1,894.1","5,015.8","11,920,468.8","4,912.2","40,044.7","26,047,812.5","7,714.7","1,492,917.4","40,515.2","9,256.7","1,345.9"
10/26/2010,"1,329.5",958.6,"108,061.8",837.9,"1,358.1","1,308.8","59,083.0","8,858.1","1,896.7","4,985.9","11,850,498.3","4,883.2","39,745.4","25,918,602.5","7,675.3","1,484,719.1","40,488.9","9,214.4","1,348.0"
10/27/2010,"1,324.5",961.2,"108,165.3",839.3,"1,367.1","1,311.7","58,874.0","8,848.5","1,915.8","4,967.1","11,845,003.5","4,864.5","39,695.2","25,821,127.5","7,649.0","1,495,062.4","40,647.6","9,367.2","1,367.6"
10/28/2010,"1,333.5",959.3,"107,920.1",836.6,"1,365.4","1,311.2","59,380.8","8,917.6","1,906.7","5,000.8","11,913,489.0","4,897.7","39,971.7","25,996,582.5","7,700.6","1,498,587.0","40,859.8","9,334.2","1,363.7"
10/29/2010,"1,346.8",969.0,"108,480.7",842.4,"1,370.5","1,324.5","59,829.4","8,983.9","1,928.7","5,050.5","12,036,578.1","4,946.5","40,375.6","26,248,157.5","7,777.1","1,515,430.4","41,556.9","9,369.4","1,374.0"
11/1/2010,"1,354.5",975.3,"109,267.5",844.2,"1,372.7","1,345.9","60,234.6","9,061.5","1,934.4","5,079.6","12,086,203.5","4,974.9","40,458.9","26,409,363.8","7,823.3","1,512,502.3","41,750.0","9,488.0","1,371.3"
11/2/2010,"1,351.0",963.2,"109,167.5",843.9,"1,364.4","1,321.8","59,943.9","9,021.6","1,909.1","5,066.5","12,056,324.0","4,962.0","40,273.3","26,330,990.0","7,806.1","1,504,405.8","41,580.8","9,347.0","1,352.4"
11/3/2010,"1,345.5",960.1,"109,537.1",836.8,"1,357.8","1,318.0","59,679.6","8,982.7","1,899.4","5,045.9","12,004,551.0","4,941.8","40,021.9","26,223,795.0","7,774.0","1,493,841.4","41,471.0","9,295.1","1,350.0"
11/4/2010,"1,381.0",970.9,"111,336.2",848.2,"1,384.2","1,329.7","61,060.9","9,202.3","1,926.1","5,179.0","12,304,710.0","5,072.1","41,008.8","26,915,690.0","7,893.8","1,529,595.4","42,483.0","9,406.4","1,361.5"
11/5/2010,"1,395.5",994.5,"113,523.9",861.0,"1,397.4","1,337.2","61,702.0","9,289.3","1,951.8","5,233.2","12,426,927.5","5,125.3","41,369.6","27,205,272.5","7,976.7","1,545,167.4","42,932.6","9,480.1","1,376.4"
11/8/2010,"1,388.5",998.9,"112,704.5",860.2,"1,393.8","1,341.4","61,684.1","9,272.5","1,960.1","5,206.9","12,363,898.3","5,099.4","41,169.0","27,061,865.0","7,949.2","1,545,678.1","42,811.6","9,553.4","1,374.4"
11/9/2010,"1,421.0","1,021.4","114,845.2",881.8,"1,418.9","1,366.2","62,971.6","9,441.1","1,996.1","5,328.8","12,651,873.5","5,219.1","41,955.0","27,695,290.0","8,166.5","1,582,070.1","43,555.1","9,685.7","1,399.7"
11/10/2010,"1,390.5","1,015.1","115,091.7",867.7,"1,397.2","1,355.0","61,606.1","9,224.2","1,977.5","5,214.7","12,361,545.0","5,107.0","41,110.1","27,111,273.8","8,000.2","1,543,802.6","42,742.4","9,589.9","1,391.4"
11/11/2010,"1,398.5","1,023.1","115,348.3",865.8,"1,405.3","1,361.0","61,974.5","9,266.0","2,004.1","5,244.7","12,443,853.0","5,136.3","41,430.6","27,263,757.5","8,045.2","1,549,118.4","42,824.1","9,696.9","1,401.9"
11/12/2010,"1,388.5","1,013.3","114,370.7",859.7,"1,402.0","1,356.7","62,125.0","9,215.5","1,991.5","5,206.5","12,391,668.3","5,099.5","41,342.6","27,068,807.5","7,985.3","1,566,019.5","42,753.6","9,631.0","1,404.5"
11/15/2010,"1,368.5","1,006.6","113,558.1",851.7,"1,379.1","1,348.5","61,897.2","9,094.4","1,982.9","5,131.5","12,272,023.8","5,026.2","40,918.1","26,672,065.0","7,870.2","1,548,936.5","42,416.4","9,560.3","1,385.6"
11/16/2010,"1,349.0",995.3,"112,391.9",847.8,"1,380.1","1,333.7","61,129.9","8,954.5","1,974.2","5,059.1","12,067,479.5","4,954.4","40,314.9","26,292,010.0","7,758.1","1,523,695.5","42,047.0","9,518.5","1,380.9"
11/17/2010,"1,337.5",987.7,"111,132.9",840.1,"1,364.9","1,322.8","60,608.8","8,884.3","1,947.5","5,016.0","11,964,606.3","4,912.5","40,151.7","26,077,906.3","7,692.0","1,530,835.4","41,879.4","9,385.7","1,362.2"
11/18/2010,"1,350.3",992.7,"112,941.6",844.4,"1,376.0","1,344.1","61,065.0","8,957.0","1,954.9","5,063.8","12,076,636.0","4,959.3","40,406.2","26,323,123.8","7,765.3","1,532,331.0","41,975.2","9,457.0","1,366.9"
11/19/2010,"1,342.5",982.7,"112,045.0",841.6,"1,370.8","1,341.2","60,808.5","8,913.5","1,939.5","5,034.7","11,990,538.8","4,930.5","40,194.4","26,165,325.0","7,720.7","1,521,925.0","41,765.8","9,423.1","1,364.1"
11/22/2010,"1,356.5",996.8,"113,233.8",850.8,"1,382.3","1,345.0","61,598.6","9,009.3","1,969.5","5,086.5","12,112,866.8","4,982.3","40,593.2","26,444,967.5","7,799.9","1,527,079.9","42,256.3","9,507.7","1,375.0"
11/23/2010,"1,377.5","1,025.4","114,277.4",867.8,"1,406.5","1,367.0","62,776.1","9,153.3","2,036.5","5,166.0","12,359,618.8","5,059.4","41,407.6","26,854,362.5","7,929.9","1,566,768.4","43,203.2","9,751.6","1,409.9"
11/24/2010,"1,372.5","1,024.8","114,425.3",869.7,"1,386.7","1,361.9","62,723.2","9,133.0","2,025.4","5,146.5","12,301,031.3","5,041.2","41,236.8","26,760,318.8","7,920.7","1,567,806.5","42,914.0","9,676.8","1,395.5"
11/25/2010,"1,373.3","1,026.9","114,803.7",871.3,"1,384.2","1,371.3","62,510.3","9,133.2","2,019.8","5,150.6","12,311,872.9","5,044.1","41,266.1","26,774,941.9","7,930.8","1,562,277.7","42,790.6","9,659.4","1,398.9"
11/26/2010,"1,355.0","1,025.3","113,874.2",867.9,"1,381.4","1,359.6","62,120.0","9,034.5","2,020.3","5,080.9","12,184,837.5","4,976.9","40,880.3","26,419,112.5","7,825.4","1,571,054.7","42,577.1","9,678.8","1,406.0"
11/29/2010,"1,357.0","1,036.8","114,503.6",873.8,"1,389.8","1,359.4","62,333.8","9,038.4","2,047.2","5,089.0","12,233,355.0","4,984.2","40,981.4","26,458,107.5","7,852.6","1,563,806.7","42,599.6","9,699.2","1,416.8"
11/30/2010,"1,383.5","1,062.8","115,895.8",888.4,"1,421.0","1,378.9","63,481.9","9,223.8","2,085.5","5,188.8","12,498,539.0","5,081.6","41,823.2","26,976,866.5","8,010.5","1,604,029.8","43,582.3","9,812.1","1,442.6"
12/1/2010,"1,385.5","1,060.6","116,700.7",889.8,"1,412.7","1,390.7","62,867.1","9,232.1","2,074.9","5,196.4","12,495,131.8","5,088.9","41,641.2","27,013,786.3","8,017.9","1,595,333.9","43,596.1","9,762.4","1,438.7"
12/2/2010,"1,389.0","1,054.7","116,571.8",893.1,"1,395.5","1,382.6","62,893.9","9,252.5","2,065.2","5,209.5","12,522,529.5","5,101.8","41,711.7","27,082,027.5","8,038.1","1,595,682.9","43,542.4","9,627.5","1,427.1"
